lsoa21cd,domain_supermarket_proximity,domain_supermarket_accessibility,domain_ecommerce_access,domain_socio_demographic,domain_nonsupermarket_proximity,domain_food_for_families,domain_fuel_poverty,country,country_denominator,combined,pp_dec_domain_supermarket_proximity,pp_dec_domain_supermarket_accessibility,pp_dec_domain_ecommerce_access,pp_dec_domain_socio_demographic,pp_dec_domain_nonsupermarket_proximity,pp_dec_domain_food_for_families,pp_dec_domain_fuel_poverty,pp_dec_combined
E01026043,403,4672.0,5418.0,14437,28816,21781,7141.0,E,33755,5656,1,2.0,2.0,5,9,7,3.0,2
E01026044,793,1288.0,5418.0,20483,27399,20909,14191.0,E,33755,7459,1,1.0,2.0,7,9,7,5.0,3
E01026045,342,278.0,5418.0,19400,2520,16754,15253.0,E,33755,1290,1,1.0,2.0,6,1,5,5.0,1
E01026046,2179,27210.0,5418.0,13313,6798,14028,10501.0,E,33755,3311,1,9.0,2.0,4,3,5,4.0,1
E01026047,1767,20756.0,5418.0,22078,6838,14652,22641.0,E,33755,7101,1,7.0,2.0,7,3,5,7.0,3
E01026048,4378,21515.0,42.0,5101,14394,15314,5571.0,E,33755,1035,2,7.0,1.0,2,5,5,2.0,1
E01026049,2540,9056.0,5418.0,15541,7117,16647,9971.0,E,33755,1085,1,3.0,2.0,5,3,5,3.0,1
E01026050,3775,14100.0,42.0,12788,13556,15706,10880.0,E,33755,1361,2,5.0,1.0,4,5,5,4.0,1
E01026051,262,1199.0,8599.0,26543,3705,18442,19712.0,E,33755,5830,1,1.0,3.0,8,2,6,6.0,2
E01026052,142,1118.0,8599.0,19571,2865,19655,20120.0,E,33755,3229,1,1.0,3.0,6,1,6,6.0,1
E01026053,201,2472.0,21844.0,26649,2632,18924,17254.0,E,33755,8127,1,1.0,7.0,8,1,6,6.0,3
E01026054,212,7660.0,13499.0,14251,3782,18809,7360.0,E,33755,1152,1,3.0,4.0,5,2,6,3.0,1
E01026055,1822,1087.0,5418.0,24985,573,17902,19395.0,E,33755,4035,1,1.0,2.0,8,1,6,6.0,2
E01026056,1907,8283.0,5418.0,22644,2299,15170,15230.0,E,33755,2462,1,3.0,2.0,7,1,5,5.0,1
E01026057,967,1172.0,5759.0,23313,2083,15646,13974.0,E,33755,1866,1,1.0,2.0,7,1,5,5.0,1
E01026058,1817,546.0,5759.0,24679,4750,14273,18779.0,E,33755,3297,1,1.0,2.0,8,2,5,6.0,1
E01026059,4698,892.0,5418.0,21660,781,22771,12271.0,E,33755,2915,2,1.0,2.0,7,1,7,4.0,1
E01026060,2378,248.0,5759.0,24315,1085,18863,16169.0,E,33755,3240,1,1.0,2.0,8,1,6,5.0,1
E01026061,3450,27928.0,7905.0,28608,7995,10571,25237.0,E,33755,16257,2,9.0,3.0,9,3,4,8.0,5
E01026062,3095,27953.0,6372.0,19963,7084,11329,20139.0,E,33755,7786,1,9.0,2.0,6,3,4,6.0,3
E01026063,3715,29763.0,5759.0,27659,7576,10561,28235.0,E,33755,18886,2,9.0,2.0,9,3,4,9.0,6
E01026064,15329,4903.0,3149.0,8959,28248,4042,9394.0,E,33755,2476,5,2.0,1.0,3,9,2,3.0,1
E01026065,19700,6276.0,5418.0,22499,29240,3442,24661.0,E,33755,13528,6,2.0,2.0,7,9,2,8.0,5
E01026066,18513,3379.0,5418.0,22999,28399,3758,20571.0,E,33755,10210,6,2.0,2.0,7,9,2,7.0,4
E01026067,30066,11819.0,3149.0,11101,32475,928,7135.0,E,33755,13785,9,4.0,1.0,4,10,1,3.0,5
E01026068,9774,570.0,5418.0,23557,2549,20657,10311.0,E,33755,3238,3,1.0,2.0,7,1,7,4.0,1
E01026069,16039,26677.0,42.0,6939,29455,12152,9849.0,E,33755,9242,5,8.0,1.0,3,9,4,3.0,3
E01026070,9804,1402.0,7905.0,25680,26408,11923,14468.0,E,33755,8466,3,1.0,3.0,8,8,4,5.0,3
E01026071,382,30.0,7905.0,30500,1281,19371,12905.0,E,33755,7389,1,1.0,3.0,10,1,6,4.0,3
E01026072,29064,11898.0,42.0,5367,31045,23917,4602.0,E,33755,14893,9,4.0,1.0,2,10,8,2.0,5
E01026073,29100,15563.0,42.0,3172,32172,23868,4005.0,E,33755,17153,9,5.0,1.0,1,10,8,2.0,6
E01026074,20542,2067.0,42.0,6792,29125,24199,5174.0,E,33755,7462,7,1.0,1.0,3,9,8,2.0,3
E01026075,561,120.0,5418.0,22656,2250,16847,13869.0,E,33755,1763,1,1.0,2.0,7,1,5,5.0,1
E01026076,749,2034.0,5759.0,25000,1829,15870,17148.0,E,33755,3115,1,1.0,2.0,8,1,5,6.0,1
E01026077,16209,15878.0,5418.0,11344,28401,4966,14073.0,E,33755,5996,5,5.0,2.0,4,9,2,5.0,2
E01026078,25206,10798.0,3149.0,9718,30932,3171,9281.0,E,33755,7944,8,4.0,1.0,3,10,1,3.0,3
E01026079,192,6136.0,5418.0,18631,2331,19240,14245.0,E,33755,1785,1,2.0,2.0,6,1,6,5.0,1
E01026080,887,8063.0,7905.0,24389,2487,15382,18447.0,E,33755,4031,1,3.0,3.0,8,1,5,6.0,2
E01026081,30830,24070.0,3149.0,11173,32496,2294,7462.0,E,33755,18713,10,8.0,1.0,4,10,1,3.0,6
E01026082,1211,211.0,5418.0,26398,2440,14805,18372.0,E,33755,3756,1,1.0,2.0,8,1,5,6.0,2
E01026083,27169,31455.0,42.0,1391,25103,5727,3243.0,E,33755,10949,9,10.0,1.0,1,8,2,1.0,4
E01026084,29967,33026.0,3149.0,8107,29084,4059,4302.0,E,33755,21204,9,10.0,1.0,3,9,2,2.0,7
E01026087,19353,17148.0,3149.0,8071,24433,5576,10097.0,E,33755,3451,6,6.0,1.0,3,8,2,3.0,2
E01026088,22025,12191.0,5418.0,23419,28117,5561,27606.0,E,33755,17652,7,4.0,2.0,7,9,2,9.0,6
E01026089,19554,15974.0,5759.0,18737,30160,3083,16306.0,E,33755,10861,6,5.0,2.0,6,9,1,5.0,4
E01026090,20681,9589.0,5418.0,13482,28946,4880,20524.0,E,33755,8962,7,3.0,2.0,4,9,2,7.0,3
E01026091,12106,11449.0,5759.0,24495,20682,5925,30519.0,E,33755,15503,4,4.0,2.0,8,7,2,10.0,5
E01026092,33054,33540.0,3149.0,2996,32449,5102,1721.0,E,33755,29206,10,10.0,1.0,1,10,2,1.0,9
E01026093,33677,33134.0,42.0,911,33294,3846,551.0,E,33755,30464,10,10.0,1.0,1,10,2,1.0,10
E01026094,26542,30847.0,42.0,5426,28532,6258,9403.0,E,33755,14024,8,10.0,1.0,2,9,2,3.0,5
E01026095,23649,33231.0,3149.0,6958,32275,6104,2329.0,E,33755,22027,8,10.0,1.0,3,10,2,1.0,7
E01026096,15475,28264.0,5759.0,22305,28066,7548,22950.0,E,33755,18249,5,9.0,2.0,7,9,3,7.0,6
E01026097,32544,31329.0,42.0,5336,33335,5364,8951.0,E,33755,27356,10,10.0,1.0,2,10,2,3.0,9
E01026098,1493,10242.0,5759.0,21634,3760,14717,21862.0,E,33755,4094,1,4.0,2.0,7,2,5,7.0,2
E01026099,1375,521.0,5418.0,21462,2819,19294,14843.0,E,33755,2220,1,1.0,2.0,7,1,6,5.0,1
E01026100,23838,14191.0,5759.0,16741,6410,20905,7784.0,E,33755,5835,8,5.0,2.0,5,2,7,3.0,2
E01026101,24446,11858.0,42.0,7484,6159,20481,6453.0,E,33755,2764,8,4.0,1.0,3,2,7,2.0,1
E01026102,615,260.0,3817.0,21667,625,20331,14358.0,E,33755,2054,1,1.0,2.0,7,1,7,5.0,1
E01026103,4074,12116.0,42.0,11099,29905,22715,11018.0,E,33755,7849,2,4.0,1.0,4,9,7,4.0,3
E01026104,2881,1385.0,5418.0,15533,27787,22165,17314.0,E,33755,7757,1,1.0,2.0,5,9,7,6.0,3
E01026105,1782,129.0,7905.0,27741,2792,14543,17063.0,E,33755,4607,1,1.0,3.0,9,1,5,6.0,2
E01026106,2142,24628.0,5759.0,26843,4103,12383,23080.0,E,33755,10648,1,8.0,2.0,8,2,4,7.0,4
E01026107,1629,7009.0,7905.0,29405,2877,13081,13551.0,E,33755,5622,1,3.0,3.0,9,1,4,5.0,2
E01026108,18679,11149.0,3149.0,7021,28056,5659,9113.0,E,33755,3497,6,4.0,1.0,3,9,2,3.0,2
E01026109,11080,6320.0,42.0,11066,28155,23395,10199.0,E,33755,6717,4,2.0,1.0,4,9,7,4.0,2
E01026110,927,11982.0,5418.0,14874,2162,16882,11436.0,E,33755,1008,1,4.0,2.0,5,1,6,4.0,1
E01026111,207,1794.0,3678.0,18281,951,20083,10731.0,E,33755,999,1,1.0,2.0,6,1,6,4.0,1
E01026112,1252,23288.0,42.0,2107,3718,15820,677.0,E,33755,265,1,7.0,1.0,1,2,5,1.0,1
E01026113,1086,1729.0,5418.0,20500,3014,18359,17459.0,E,33755,2354,1,1.0,2.0,7,1,6,6.0,1
E01026114,30123,33257.0,42.0,3706,31818,1444,2449.0,E,33755,23197,9,10.0,1.0,2,10,1,1.0,7
E01026115,7075,28046.0,42.0,6056,14686,6637,5417.0,E,33755,1718,3,9.0,1.0,2,5,2,2.0,1
E01026116,19071,28715.0,3149.0,11575,27944,3418,10831.0,E,33755,9949,6,9.0,1.0,4,9,2,4.0,3
E01026117,1118,301.0,5418.0,22673,3979,19480,14102.0,E,33755,2545,1,1.0,2.0,7,2,6,5.0,1
E01026118,577,2253.0,5418.0,25374,5064,16551,29095.0,E,33755,9958,1,1.0,2.0,8,2,5,9.0,3
E01026119,878,1016.0,5418.0,28011,6641,15550,23846.0,E,33755,7797,1,1.0,2.0,9,2,5,8.0,3
E01026120,707,8392.0,5418.0,14942,7265,16092,9856.0,E,33755,815,1,3.0,2.0,5,3,5,3.0,1
E01026121,343,899.0,5418.0,18784,1816,20514,15116.0,E,33755,1802,1,1.0,2.0,6,1,7,5.0,1
E01026122,29256,32235.0,30601.0,9406,33289,2518,5103.0,E,33755,30335,9,10.0,10.0,3,10,1,2.0,9
E01026123,20401,25989.0,18707.0,7975,22817,8196,12966.0,E,33755,9707,7,8.0,6.0,3,7,3,4.0,3
E01026124,14369,32387.0,6632.0,7844,28740,4521,1325.0,E,33755,12137,5,10.0,2.0,3,9,2,1.0,4
E01026125,23668,30677.0,6632.0,14560,28813,6235,8024.0,E,33755,15581,8,10.0,2.0,5,9,2,3.0,5
E01026126,27145,31751.0,9458.0,1283,32533,2475,1703.0,E,33755,19601,9,10.0,3.0,1,10,1,1.0,6
E01026127,5555,27863.0,9458.0,3150,12006,13078,5094.0,E,33755,2500,2,9.0,3.0,1,4,4,2.0,1
E01026129,5381,18282.0,9458.0,858,11649,13370,1197.0,E,33755,408,2,6.0,3.0,1,4,4,1.0,1
E01026130,5862,21338.0,17166.0,22998,12828,12183,30918.0,E,33755,18518,2,7.0,6.0,7,4,4,10.0,6
E01026131,5954,29890.0,9458.0,11617,13172,12551,13638.0,E,33755,6940,2,9.0,3.0,4,4,4,5.0,3
E01026132,33041,31547.0,31672.0,8929,33225,5356,12194.0,E,33755,32585,10,10.0,10.0,3,10,2,4.0,10
E01026134,25963,31701.0,9458.0,6327,26746,4220,6353.0,E,33755,14337,8,10.0,3.0,2,8,2,2.0,5
E01026135,23455,26787.0,17166.0,20684,24344,4558,24021.0,E,33755,19128,7,8.0,6.0,7,8,2,8.0,6
E01026136,14349,27744.0,17166.0,25735,19133,7732,28160.0,E,33755,21523,5,9.0,6.0,8,6,3,9.0,7
E01026137,11599,23558.0,18707.0,23520,11006,7840,28259.0,E,33755,16098,4,7.0,6.0,7,4,3,9.0,5
E01026138,7293,25592.0,18707.0,24960,11215,9034,31084.0,E,33755,21170,3,8.0,6.0,8,4,3,10.0,7
E01026139,17279,25149.0,18707.0,26154,10374,9340,29425.0,E,33755,21192,6,8.0,6.0,8,4,3,9.0,7
E01026140,6589,25865.0,9458.0,11127,11209,9524,15920.0,E,33755,4080,2,8.0,3.0,4,4,3,5.0,2
E01026141,16584,26583.0,27352.0,24528,14142,6812,30135.0,E,33755,24664,5,8.0,9.0,8,5,3,9.0,8
E01026142,18946,21842.0,9458.0,8494,13199,6204,7242.0,E,33755,2491,6,7.0,3.0,3,4,2,3.0,1
E01026144,14506,32655.0,30601.0,12154,29023,6248,7355.0,E,33755,24124,5,10.0,10.0,4,9,2,3.0,8
E01026145,16259,30773.0,30601.0,18353,32589,4169,8397.0,E,33755,26789,5,10.0,10.0,6,10,2,3.0,8
E01026146,25093,31511.0,6632.0,7378,32193,5678,3936.0,E,33755,19024,8,10.0,2.0,3,10,2,2.0,6
E01026147,7049,16788.0,27352.0,21813,28655,5470,25383.0,E,33755,19359,3,5.0,9.0,7,9,2,8.0,6
E01026148,15276,32640.0,6632.0,9101,33237,1558,5535.0,E,33755,21249,5,10.0,2.0,3,10,1,2.0,7
E01026149,5463,21563.0,9458.0,5474,19696,6882,10668.0,E,33755,1932,2,7.0,3.0,2,6,3,4.0,1
E01026150,8603,31318.0,949.0,3781,20303,6954,5994.0,E,33755,5052,3,10.0,1.0,2,7,3,2.0,2
E01026151,7888,25892.0,18707.0,14387,29960,3579,16322.0,E,33755,12905,3,8.0,6.0,5,9,2,5.0,4
E01026152,32310,21202.0,949.0,956,22248,9477,363.0,E,33755,9095,10,7.0,1.0,1,7,3,1.0,3
E01026153,27539,19266.0,18707.0,18330,19798,10439,29163.0,E,33755,21267,9,6.0,6.0,6,6,4,9.0,7
E01026154,31463,26863.0,9458.0,9006,24033,8687,4151.0,E,33755,14151,10,8.0,3.0,3,8,3,2.0,5
E01026155,18183,16147.0,18707.0,25927,16180,11412,29690.0,E,33755,20382,6,5.0,6.0,8,5,4,9.0,7
E01026156,29565,17997.0,9458.0,8695,24534,6716,2990.0,E,33755,7854,9,6.0,3.0,3,8,2,1.0,3
E01026157,32499,25962.0,9458.0,5191,17787,9695,7717.0,E,33755,13756,10,8.0,3.0,2,6,3,3.0,5
E01026158,10808,21553.0,17166.0,21049,13346,11311,31106.0,E,33755,18719,4,7.0,6.0,7,4,4,10.0,6
E01026159,7429,24800.0,18707.0,18304,13477,11875,24120.0,E,33755,11817,3,8.0,6.0,6,4,4,8.0,4
E01026160,8720,20192.0,18707.0,26933,11262,12096,32103.0,E,33755,23376,3,6.0,6.0,8,4,4,10.0,7
E01026161,23886,32105.0,949.0,4919,16219,8743,11704.0,E,33755,10760,8,10.0,1.0,2,5,3,4.0,4
E01026162,24431,24424.0,17166.0,15717,12678,10425,18765.0,E,33755,11748,8,8.0,6.0,5,4,4,6.0,4
E01026163,7344,17388.0,27352.0,24700,8832,12686,32620.0,E,33755,25175,3,6.0,9.0,8,3,4,10.0,8
E01026164,15927,21152.0,18707.0,23032,29123,4497,23289.0,E,33755,18328,5,7.0,6.0,7,9,2,7.0,6
E01026165,30498,24207.0,949.0,4795,19464,7736,11726.0,E,33755,9087,10,8.0,1.0,2,6,3,4.0,3
E01026166,17469,27435.0,9458.0,5998,22737,5952,8650.0,E,33755,5946,6,9.0,3.0,2,7,2,3.0,2
E01026167,17508,26552.0,27352.0,21999,32959,3107,25098.0,E,33755,28258,6,8.0,9.0,7,10,1,8.0,9
E01026168,18987,28218.0,949.0,3059,19741,7435,3939.0,E,33755,3788,6,9.0,1.0,1,6,3,2.0,2
E01026169,29333,23696.0,9458.0,13287,15494,8184,17031.0,E,33755,11589,9,8.0,3.0,4,5,3,6.0,4
E01026170,24488,28942.0,9458.0,9270,18167,5402,9154.0,E,33755,8460,8,9.0,3.0,3,6,2,3.0,3
E01026171,31728,17080.0,16498.0,24559,13119,9588,31474.0,E,33755,27143,10,6.0,5.0,8,4,3,10.0,9
E01026172,19697,29918.0,9458.0,7307,19596,6025,5193.0,E,33755,6914,6,9.0,3.0,3,6,2,2.0,3
E01026173,25754,31945.0,949.0,443,18796,6722,873.0,E,33755,8501,8,10.0,1.0,1,6,2,1.0,3
E01026174,25826,26252.0,18707.0,10935,24512,2273,3123.0,E,33755,10003,8,8.0,6.0,4,8,1,1.0,3
E01026175,30910,32157.0,9458.0,5570,19729,2819,3686.0,E,33755,15443,10,10.0,3.0,2,6,1,2.0,5
E01026176,32814,31946.0,6632.0,2194,33314,3735,389.0,E,33755,27384,10,10.0,2.0,1,10,2,1.0,9
E01026177,32132,30712.0,31672.0,6216,32929,5408,814.0,E,33755,30494,10,10.0,10.0,2,10,2,1.0,10
E01026178,27835,32272.0,6632.0,9327,31893,5765,3737.0,E,33755,21710,9,10.0,2.0,3,10,2,2.0,7
E01026179,517,2205.0,21844.0,30515,127,32209,23610.0,E,33755,25615,1,1.0,7.0,10,1,10,7.0,8
E01026180,521,561.0,8599.0,26277,132,32162,14734.0,E,33755,15158,1,1.0,3.0,8,1,10,5.0,5
E01026182,1239,25851.0,14568.0,27835,2370,32087,24111.0,E,33755,26291,1,8.0,5.0,9,1,10,8.0,8
E01026183,147,2110.0,7408.0,15390,1615,32676,9362.0,E,33755,10365,1,1.0,3.0,5,1,10,3.0,4
E01026184,3128,19119.0,30601.0,32869,7997,29566,25156.0,E,33755,31490,1,6.0,10.0,10,3,9,8.0,10
E01026185,3075,26977.0,16498.0,20256,7714,29648,18004.0,E,33755,18099,1,8.0,5.0,7,3,9,6.0,6
E01026186,10701,25489.0,23805.0,27042,11646,25470,29945.0,E,33755,27320,4,8.0,8.0,9,4,8,9.0,9
E01026187,5921,21324.0,27352.0,30129,10912,26912,32471.0,E,33755,31254,2,7.0,9.0,9,4,8,10.0,10
E01026188,6234,26521.0,18707.0,15591,10127,26892,22469.0,E,33755,16740,2,8.0,6.0,5,3,8,7.0,5
E01026189,2258,19310.0,17166.0,27697,6140,29478,28435.0,E,33755,24317,1,6.0,6.0,9,2,9,9.0,8
E01026190,2058,27390.0,16498.0,15174,5140,29961,16454.0,E,33755,15855,1,9.0,5.0,5,2,9,5.0,5
E01026191,922,6556.0,14568.0,26746,2017,31161,20853.0,E,33755,17769,1,2.0,5.0,8,1,10,7.0,6
E01026192,460,604.0,14568.0,28820,73,31427,15678.0,E,33755,17132,1,1.0,5.0,9,1,10,5.0,6
E01026193,764,1798.0,14568.0,30147,82,32212,26024.0,E,33755,24834,1,1.0,5.0,9,1,10,8.0,8
E01026194,329,13237.0,8599.0,22318,1468,32358,21085.0,E,33755,17983,1,4.0,3.0,7,1,10,7.0,6
E01026195,904,9447.0,14568.0,30145,1523,31674,22651.0,E,33755,23274,1,3.0,5.0,9,1,10,7.0,7
E01026196,182,9214.0,14568.0,25514,1042,32784,16423.0,E,33755,19897,1,3.0,5.0,8,1,10,5.0,6
E01026197,1982,1287.0,23805.0,28446,5963,30915,20770.0,E,33755,21446,1,1.0,8.0,9,2,10,7.0,7
E01026198,1462,2618.0,30601.0,33745,318,31233,29789.0,E,33755,33078,1,1.0,10.0,10,1,10,9.0,10
E01026199,1405,2668.0,14568.0,28678,2259,31914,17823.0,E,33755,19552,1,1.0,5.0,9,1,10,6.0,6
E01026200,1013,5474.0,23805.0,26108,5804,31266,21787.0,E,33755,21067,1,2.0,8.0,8,2,10,7.0,7
E01026201,953,627.0,16498.0,21504,4312,31337,11075.0,E,33755,11558,1,1.0,5.0,7,2,10,4.0,4
E01026202,1292,5850.0,16498.0,18162,6954,30988,17377.0,E,33755,12587,1,2.0,5.0,6,3,10,6.0,4
E01026203,10030,20993.0,17166.0,23261,10353,27700,27845.0,E,33755,21861,3,7.0,6.0,7,4,9,9.0,7
E01026204,3418,23635.0,17166.0,28982,7793,29297,32210.0,E,33755,29825,2,8.0,6.0,9,3,9,10.0,9
E01026205,2688,26097.0,17166.0,17077,5810,29821,16807.0,E,33755,15986,1,8.0,6.0,6,2,9,5.0,5
E01026206,2993,28074.0,23805.0,27860,7473,29503,30943.0,E,33755,30094,1,9.0,8.0,9,3,9,10.0,9
E01026207,555,346.0,7408.0,26432,2305,31878,10487.0,E,33755,13342,1,1.0,3.0,8,1,10,4.0,4
E01026208,10032,594.0,23805.0,24776,27192,28488,24554.0,E,33755,24009,3,1.0,8.0,8,9,9,8.0,8
E01026209,4038,1532.0,16498.0,27758,10074,29454,21719.0,E,33755,17817,2,1.0,5.0,9,3,9,7.0,6
E01026210,134,347.0,8599.0,23740,520,32727,12051.0,E,33755,14625,1,1.0,3.0,8,1,10,4.0,5
E01026211,268,3212.0,14568.0,29221,1086,32147,22285.0,E,33755,22176,1,1.0,5.0,9,1,10,7.0,7
E01026212,72,13075.0,8599.0,24107,1826,32692,24743.0,E,33755,21853,1,4.0,3.0,8,1,10,8.0,7
E01026213,81,16072.0,7408.0,12762,2326,32928,10265.0,E,33755,13549,1,5.0,3.0,4,1,10,4.0,5
E01026214,26567,26192.0,17166.0,19280,9445,28081,24826.0,E,33755,24556,8,8.0,6.0,6,3,9,8.0,8
E01026215,27470,27320.0,16498.0,26895,9552,27484,24828.0,E,33755,27659,9,9.0,5.0,8,3,9,8.0,9
E01026218,19481,23588.0,7408.0,18088,8229,29215,23275.0,E,33755,18914,6,7.0,3.0,6,3,9,7.0,6
E01026219,25572,25337.0,17166.0,19978,8634,28521,30257.0,E,33755,27640,8,8.0,6.0,6,3,9,9.0,9
E01026220,16768,23009.0,16498.0,17775,7748,28301,20523.0,E,33755,17253,5,7.0,5.0,6,3,9,7.0,6
E01026221,1253,317.0,23805.0,28443,2225,31047,12024.0,E,33755,18060,1,1.0,8.0,9,1,10,4.0,6
E01026222,2836,13377.0,17166.0,21273,9073,30240,22814.0,E,33755,17146,1,4.0,6.0,7,3,9,7.0,6
E01026223,2658,6048.0,17166.0,25286,8221,30441,25856.0,E,33755,19964,1,2.0,6.0,8,3,10,8.0,6
E01026224,2331,15814.0,9458.0,12104,7934,30575,7876.0,E,33755,8123,1,5.0,3.0,4,3,10,3.0,3
E01026225,3074,29489.0,18707.0,26166,7346,30223,21983.0,E,33755,25165,1,9.0,6.0,8,3,9,7.0,8
E01026226,3573,21516.0,16498.0,26946,7981,29968,27740.0,E,33755,24575,2,7.0,5.0,8,3,9,9.0,8
E01026227,33283,18182.0,9458.0,6794,32255,15240,6719.0,E,33755,24043,10,6.0,3.0,3,10,5,2.0,8
E01026228,23902,2567.0,18707.0,21407,28951,22403,23406.0,E,33755,21393,8,1.0,6.0,7,9,7,7.0,7
E01026229,18295,5091.0,27352.0,24842,21915,26031,28102.0,E,33755,25834,6,2.0,9.0,8,7,8,9.0,8
E01026230,18277,4762.0,9458.0,11380,27925,25590,13827.0,E,33755,11619,6,2.0,3.0,4,9,8,5.0,4
E01026231,26861,5415.0,18707.0,23168,29152,17875,28902.0,E,33755,25528,8,2.0,6.0,7,9,6,9.0,8
E01026232,29092,1629.0,9458.0,12538,31276,19256,16678.0,E,33755,17627,9,1.0,3.0,4,10,6,5.0,6
E01026233,15427,1879.0,23805.0,29008,27812,23338,33450.0,E,33755,32007,5,1.0,8.0,9,9,7,10.0,10
E01026235,32660,16127.0,9458.0,6855,32498,21117,7939.0,E,33755,24215,10,5.0,3.0,3,10,7,3.0,8
E01026236,27114,3970.0,16498.0,16183,29721,23970,27793.0,E,33755,24526,9,2.0,5.0,5,9,8,9.0,8
E01026237,5347,31128.0,16498.0,22854,10341,27795,24760.0,E,33755,24312,2,10.0,5.0,7,4,9,8.0,8
E01026238,4475,17265.0,27352.0,26062,7106,29192,30459.0,E,33755,27522,2,6.0,9.0,8,3,9,10.0,9
E01026239,630,15617.0,14507.0,21067,27503,24559,12571.0,E,33755,13315,1,5.0,5.0,7,9,8,4.0,4
E01026240,801,15617.0,14507.0,23753,28783,24842,16528.0,E,33755,17107,1,5.0,5.0,8,9,8,5.0,6
E01026241,1427,1632.0,23805.0,28750,5517,20947,16471.0,E,33755,11812,1,1.0,8.0,9,2,7,5.0,4
E01026242,322,10135.0,8599.0,23198,2072,26258,17831.0,E,33755,7926,1,4.0,3.0,7,1,8,6.0,3
E01026243,250,14361.0,4068.0,16034,2286,26566,8508.0,E,33755,3541,1,5.0,2.0,5,1,8,3.0,2
E01026244,746,1676.0,8599.0,26387,1860,24763,18893.0,E,33755,8010,1,1.0,3.0,8,1,8,6.0,3
E01026245,9884,1773.0,7408.0,20469,27282,16707,20620.0,E,33755,9694,3,1.0,3.0,7,9,5,7.0,3
E01026246,1509,598.0,8599.0,22571,5048,20640,10297.0,E,33755,2652,1,1.0,3.0,7,2,7,4.0,1
E01026247,1504,12060.0,7408.0,18679,4173,23297,14026.0,E,33755,4060,1,4.0,3.0,6,2,7,5.0,2
E01026248,9871,1442.0,14568.0,25916,26551,18018,10160.0,E,33755,10642,3,1.0,5.0,8,8,6,4.0,4
E01026249,9754,1480.0,14568.0,28977,26527,21988,17654.0,E,33755,17383,3,1.0,5.0,9,8,7,6.0,6
E01026250,20141,18156.0,4068.0,12709,32179,3649,7251.0,E,33755,10161,6,6.0,2.0,4,10,2,3.0,4
E01026251,14529,8718.0,7408.0,22504,27913,8735,25566.0,E,33755,13559,5,3.0,3.0,7,9,3,8.0,5
E01026252,22207,19901.0,7408.0,17903,29612,5980,16465.0,E,33755,12889,7,6.0,3.0,6,9,2,5.0,4
E01026253,16057,7533.0,4068.0,16284,29734,7804,12409.0,E,33755,6697,5,3.0,2.0,5,9,3,4.0,2
E01026254,895,3034.0,16498.0,15579,27327,18927,11696.0,E,33755,6590,1,1.0,5.0,5,9,6,4.0,2
E01026255,683,17151.0,4068.0,20333,30495,18153,9855.0,E,33755,10355,1,6.0,2.0,7,10,6,3.0,4
E01026256,418,2360.0,7408.0,17999,27442,18461,10609.0,E,33755,5305,1,1.0,3.0,6,9,6,4.0,2
E01026257,1314,4290.0,7408.0,21197,28082,19559,21817.0,E,33755,11183,1,2.0,3.0,7,9,6,7.0,4
E01026258,17563,3567.0,17166.0,25529,11424,14506,27905.0,E,33755,15018,6,2.0,6.0,8,4,5,9.0,5
E01026259,2923,1490.0,23805.0,25453,4723,19273,13860.0,E,33755,7635,1,1.0,8.0,8,2,6,5.0,3
E01026260,7210,2722.0,9458.0,16627,11189,17602,13050.0,E,33755,2306,3,1.0,3.0,5,4,6,4.0,1
E01026262,12167,10424.0,17166.0,27882,19177,12655,25144.0,E,33755,15958,4,4.0,6.0,9,6,4,8.0,5
E01026263,11903,9282.0,18707.0,27466,19485,11008,31626.0,E,33755,22522,4,3.0,6.0,9,6,4,10.0,7
E01026264,22765,22409.0,9458.0,17145,28759,9460,8354.0,E,33755,11844,7,7.0,3.0,6,9,3,3.0,4
E01026265,5935,6759.0,17166.0,21397,12440,13740,14113.0,E,33755,4507,2,3.0,6.0,7,4,5,5.0,2
E01026266,32361,26050.0,18707.0,12591,33117,3256,7682.0,E,33755,26402,10,8.0,6.0,4,10,1,3.0,8
E01026268,14215,17189.0,9458.0,10976,28670,9587,10316.0,E,33755,6552,5,6.0,3.0,4,9,3,4.0,2
E01026269,18700,12565.0,17166.0,25309,30553,8130,20499.0,E,33755,18658,6,4.0,6.0,8,10,3,7.0,6
E01026270,21091,18061.0,9458.0,11024,22776,13637,5243.0,E,33755,5564,7,6.0,3.0,4,7,5,2.0,2
E01026271,22607,16481.0,949.0,8572,28805,11486,12707.0,E,33755,7968,7,5.0,1.0,3,9,4,4.0,3
E01026272,29418,17933.0,17166.0,20582,32652,6975,16079.0,E,33755,23859,9,6.0,6.0,7,10,3,5.0,8
E01026273,22781,10633.0,16498.0,26612,29424,10729,32278.0,E,33755,28342,7,4.0,5.0,8,9,4,10.0,9
E01026275,28913,14380.0,9458.0,17165,30771,8739,17358.0,E,33755,17505,9,5.0,3.0,6,10,3,6.0,6
E01026276,2286,2816.0,8599.0,24952,3441,21888,17209.0,E,33755,5722,1,1.0,3.0,8,2,7,6.0,2
E01026277,307,25658.0,4068.0,10425,11798,5155,3247.0,E,33755,817,1,8.0,2.0,4,4,2,1.0,1
